age,workclass,education-num,marital-status,occupation,capital-gains,capital-loss,hours-per-week,native-country,target
24,3,10,4,6,0,0,45,38,0
42,3,10,2,9,0,0,50,38,0
20,3,10,4,9,0,0,20,38,0
23,6,13,4,12,0,0,20,38,0
25,8,12,4,14,0,0,45,38,0
35,3,14,4,9,0,0,60,38,1
31,3,14,2,12,0,1902,40,38,1
30,3,13,4,9,0,0,40,30,0
19,3,9,4,11,0,0,20,38,0
36,1,13,4,9,0,0,50,38,0
31,3,13,6,11,0,1380,40,4,0
21,3,10,4,5,0,0,30,38,0
31,5,10,2,2,0,0,40,38,0
46,3,16,0,9,25236,0,65,38,1
44,3,13,0,3,0,0,50,38,1
40,3,8,2,7,0,0,40,22,0
45,3,10,4,11,0,0,40,38,0
60,3,9,2,2,0,0,35,38,0
18,3,7,4,7,0,0,25,38,0
28,3,13,2,9,0,0,40,38,0
36,3,10,0,0,0,0,40,38,0
36,3,13,5,9,0,0,40,41,0
40,3,11,2,12,4386,0,40,38,0
36,1,13,0,0,0,0,35,15,0
31,3,9,5,7,0,0,40,38,0
33,3,9,2,6,0,0,40,38,0
19,6,9,4,12,0,0,40,38,0
22,3,10,4,11,0,0,15,38,0
34,3,13,2,3,0,0,45,38,1
33,3,9,4,7,0,0,40,38,0
41,3,9,2,2,0,2051,60,38,0
29,3,13,4,9,4650,0,40,38,0
50,1,9,2,3,0,0,42,38,1
42,3,13,2,3,7298,0,45,38,1
43,3,13,4,9,0,0,40,41,1
44,3,9,2,11,0,0,40,38,0
20,3,10,4,7,0,0,20,38,0
31,3,9,2,7,0,0,40,25,0
65,5,7,2,3,9386,0,59,41,1
23,3,10,4,7,0,0,24,38,0
55,3,10,0,0,0,0,40,38,0
26,3,11,2,0,0,2377,45,38,0
25,3,11,4,7,0,0,15,38,0
45,8,10,2,14,0,0,40,38,0
35,3,10,2,2,2407,0,40,38,0
36,3,10,4,11,0,0,36,38,0
43,6,13,2,9,0,0,50,38,0
56,3,9,6,7,594,0,20,38,0
42,3,13,2,12,0,0,40,38,1
19,3,10,4,7,0,0,25,38,0
55,5,9,2,13,0,0,72,38,0
42,3,14,4,3,14084,0,50,38,1
26,3,11,4,12,0,0,40,38,0
17,3,8,4,5,0,0,20,38,0
42,1,13,2,9,0,0,40,38,1
55,3,9,2,13,7688,0,40,38,1
32,3,10,4,0,0,0,40,38,0
29,3,7,4,2,0,0,40,13,0
46,6,13,2,9,0,0,37,38,0
29,6,13,2,3,7688,0,40,38,1
22,3,13,4,9,0,0,20,38,0
58,5,6,2,2,0,0,40,38,0
23,3,9,4,13,0,0,50,38,0
39,3,9,4,5,0,0,40,38,0
27,3,11,4,2,0,0,38,38,0
54,3,9,2,13,0,0,40,38,1
33,1,13,4,9,0,0,45,38,0
46,0,9,2,0,0,0,40,38,1
37,3,9,4,4,0,0,40,38,0
36,3,9,4,7,0,0,18,38,0
59,1,9,2,0,0,0,38,38,1
34,1,9,0,10,0,0,40,31,0
53,4,16,2,3,0,0,70,38,1
51,3,13,4,11,0,0,55,38,1
32,3,6,5,7,0,0,42,38,0
31,6,10,3,7,0,0,40,38,0
22,3,10,2,11,0,0,30,10,0
47,5,13,0,11,0,0,50,38,0
32,3,9,4,6,0,0,40,38,0
26,3,10,4,4,0,0,38,38,0
37,3,3,5,4,0,0,32,12,0
31,3,9,0,2,0,0,55,38,0
37,3,11,2,12,0,0,24,38,1
55,3,9,4,11,0,0,38,38,0
23,1,11,0,12,0,0,56,38,0
36,3,10,0,0,0,0,40,38,0
34,3,14,2,9,0,0,40,41,0
43,3,13,2,11,0,0,50,38,1
54,3,10,4,12,0,0,40,38,0
43,6,10,2,2,0,0,40,41,0
28,3,11,4,6,0,1669,42,38,0
40,3,11,2,3,0,0,50,38,1
41,5,10,2,3,0,0,60,38,0
40,3,13,4,11,0,0,55,38,1
42,3,10,0,0,0,0,38,38,0
61,5,9,2,4,0,2352,50,38,0
18,3,8,4,6,0,0,30,38,0
59,8,9,2,14,0,0,16,38,0
21,8,9,4,14,1055,0,40,38,0
48,3,11,2,12,0,0,50,38,1
41,4,13,2,12,0,0,40,38,0
18,8,10,4,14,0,0,33,38,0
23,3,9,4,11,2463,0,40,38,0
60,3,9,2,13,0,0,60,38,1
22,3,10,4,7,0,0,20,38,0
61,3,9,2,6,0,0,40,38,0
25,3,9,4,6,0,0,40,38,0
46,3,14,4,12,0,0,35,38,1
43,3,13,2,3,0,1902,40,8,1
43,3,12,0,2,0,0,40,38,0
24,3,9,4,7,0,1721,30,38,0
68,5,7,4,4,0,0,20,38,0
31,3,9,0,0,0,0,38,38,0
17,3,7,4,11,0,0,20,38,0
32,3,9,2,2,5178,0,48,38,1
50,8,14,3,14,0,0,40,38,0
33,3,13,2,9,3103,0,47,38,1
64,3,13,2,9,0,0,40,38,1
20,3,9,4,13,0,0,30,38,0
30,3,9,5,7,0,0,36,38,0
22,8,10,4,14,0,0,40,38,0
43,3,10,0,3,0,0,45,38,0
22,3,10,4,0,0,0,40,38,0
17,3,6,4,4,0,0,20,38,0
47,5,9,2,7,0,0,75,21,0
41,3,11,4,9,0,0,60,38,0
56,3,10,2,2,0,0,50,38,1
64,3,9,2,13,0,0,45,38,0
47,3,9,2,13,0,0,50,38,1
48,3,11,4,0,0,0,40,38,0
31,3,14,4,9,0,0,46,38,0
29,3,11,4,12,0,0,40,38,0
30,3,9,6,0,0,0,40,38,0
32,3,9,2,3,0,1672,60,38,0
57,3,9,6,13,0,653,42,38,1
62,3,9,6,7,0,0,40,38,0
39,3,9,5,6,0,0,24,38,0
43,3,10,4,0,0,0,25,38,0
24,4,13,4,11,0,0,40,38,0
42,8,7,2,14,0,0,15,38,0
53,3,10,2,0,4386,0,40,38,1
26,3,10,4,5,0,0,40,38,0
73,5,9,2,3,0,0,40,38,0
72,8,7,6,14,0,0,24,38,0
55,3,9,2,6,0,0,40,38,0
25,3,9,0,0,0,0,40,38,0
41,3,13,0,9,0,0,50,38,1
24,3,13,4,3,0,0,50,38,0
63,3,9,6,4,0,0,6,38,0
17,3,7,4,11,0,0,20,38,0
35,3,10,2,2,0,0,50,38,0
51,3,10,2,9,0,0,40,38,1
62,1,13,6,9,0,0,48,38,0
55,3,9,2,2,4386,0,40,38,1
43,3,10,0,9,0,0,40,38,0
40,1,9,0,7,0,0,50,38,0
37,3,13,2,3,0,0,45,38,1
39,3,13,2,2,0,0,40,38,0
31,3,9,4,2,0,0,18,38,0
61,3,14,6,9,0,0,40,38,1
26,3,11,0,0,0,0,55,38,0
46,5,9,2,11,0,0,50,38,0
26,3,13,4,9,0,0,40,38,0
48,6,16,0,9,0,0,50,38,1
34,3,9,4,13,0,0,40,38,0
34,1,9,4,0,0,0,40,38,0
59,3,9,2,7,0,0,40,38,1
34,3,13,4,9,0,0,40,38,0
49,3,13,4,3,0,0,56,38,1
18,3,7,4,0,0,0,20,38,0
43,3,9,2,4,0,0,40,25,0
48,3,7,2,3,0,0,50,38,0
28,4,10,2,3,0,0,70,38,0
33,3,9,2,6,0,0,40,38,0
24,3,10,4,11,0,0,15,38,0
21,3,6,4,5,0,0,40,38,0
17,3,7,4,11,0,0,28,38,0
39,3,10,2,4,0,0,50,38,1
29,5,13,5,9,0,0,40,38,0
44,3,13,2,3,0,0,40,38,1
24,3,10,4,13,0,0,50,38,0
71,5,14,2,11,10605,0,40,38,1
51,5,13,2,11,0,2415,40,2,1
55,3,3,0,7,0,0,25,38,0
41,3,13,2,3,0,0,60,38,1
23,3,9,4,5,0,0,7,38,0
38,3,11,0,0,0,0,40,38,0
39,3,9,2,13,0,0,40,38,1
19,3,9,4,0,0,0,30,38,0
49,3,5,0,6,0,0,40,38,0
32,3,13,2,0,0,0,40,29,1
27,3,9,2,2,0,0,70,38,0
38,3,13,2,11,0,0,50,38,1
33,3,10,2,2,0,0,60,38,0
63,8,10,2,14,0,0,15,38,0
23,3,13,4,3,0,0,28,38,0
33,4,10,2,2,0,0,60,41,0
54,5,9,2,11,0,0,40,38,0
29,3,11,0,12,2174,0,45,38,0
48,8,10,0,14,0,0,30,38,0
35,5,13,4,3,0,0,40,38,0
28,3,11,2,0,0,0,40,18,0
37,3,13,2,9,7688,0,50,38,1
42,5,15,2,4,0,0,65,38,1
40,3,14,2,9,0,0,40,38,0
47,3,10,0,11,0,0,55,38,0
22,3,13,4,3,0,0,50,38,0
30,3,13,2,3,0,0,45,38,1
28,3,9,2,12,0,0,40,38,0
63,1,4,2,7,0,0,55,38,0
51,5,5,2,2,0,0,20,38,0
22,3,9,4,5,0,0,40,38,0
27,8,12,2,14,0,0,40,38,0
35,3,9,4,11,0,0,45,38,0
46,3,9,0,6,0,0,38,38,0
37,3,10,0,6,0,0,52,38,0
24,3,13,4,9,0,0,15,38,0
37,5,9,0,5,0,0,10,38,0
53,3,10,2,12,0,0,40,38,0
27,3,9,4,11,0,0,30,38,0
38,3,10,0,2,0,0,44,38,0
53,5,6,2,4,0,0,60,38,0
34,3,10,4,2,0,0,40,38,0
23,3,9,4,11,0,0,40,38,0
39,3,13,2,3,15024,0,45,38,1
43,3,14,2,9,0,0,50,34,0
67,4,9,2,3,0,0,40,38,1
81,5,9,2,3,0,0,30,38,0
21,3,10,4,7,0,0,20,38,0
23,3,10,4,11,0,0,25,38,0
25,3,10,4,13,0,0,40,38,0
42,3,3,2,6,0,0,38,25,0
38,3,10,2,0,0,0,40,38,0
64,8,9,2,14,0,0,5,38,0
32,3,9,2,6,0,0,40,38,0
37,3,9,2,6,0,0,40,38,0
51,3,14,2,3,0,0,60,38,1
22,3,10,4,11,0,0,42,38,0
33,3,2,3,8,0,0,40,12,0
42,3,9,0,6,0,0,55,38,0
19,8,10,4,14,0,0,10,38,0
51,1,1,2,7,0,0,40,38,0
23,3,9,2,0,0,0,40,25,0
37,3,7,2,6,3103,0,44,38,1
37,3,9,2,2,0,0,99,38,1
47,3,14,4,9,0,0,25,38,0
41,3,15,2,9,0,2415,40,38,1
33,3,9,2,2,0,0,30,38,0
31,3,13,4,11,0,0,40,38,1
31,3,12,0,7,0,0,40,38,0
35,3,9,2,6,0,0,40,38,0
38,4,9,2,3,0,0,40,38,1
18,3,9,4,7,0,0,45,38,0
20,3,9,2,6,0,0,40,38,0
54,1,10,0,3,0,0,35,38,0
40,3,10,0,0,0,0,40,38,0
36,4,13,2,3,0,1977,45,38,1
43,3,10,0,2,0,0,35,38,0
44,5,10,0,4,0,0,40,38,0
44,6,9,2,9,0,0,40,38,1
43,3,14,2,3,0,0,43,38,1
51,3,4,6,7,0,0,40,38,0
18,3,9,4,7,0,0,20,38,0
51,3,10,2,3,0,0,40,38,0
41,3,6,2,2,0,0,30,41,0
44,4,10,2,11,0,0,70,38,1
33,1,6,0,13,0,0,40,38,0
33,5,13,2,3,0,0,40,38,1
42,3,12,2,3,0,0,40,38,1
25,3,10,2,9,0,0,45,38,0
32,3,9,0,6,0,0,38,38,0
32,3,13,2,2,0,0,70,25,0
36,3,6,0,3,0,0,40,38,0
28,3,9,2,13,0,0,40,38,0
20,3,9,4,7,0,0,20,38,0
35,4,10,2,11,0,0,60,38,1
55,5,9,2,2,0,0,20,38,0
48,3,13,2,3,0,0,40,18,1
36,8,11,6,14,0,0,20,38,0
34,3,9,2,2,0,0,35,38,1
28,3,13,4,12,0,0,35,38,0
67,3,13,6,3,0,2392,40,38,1
37,3,9,2,2,0,0,40,38,0
44,3,9,4,13,0,0,70,38,0
25,3,10,4,11,0,0,40,38,0
21,3,10,4,3,4101,0,40,38,0
40,6,14,2,9,0,0,35,38,1
78,3,9,6,7,2964,0,40,38,0
34,3,9,0,5,0,0,40,38,0
49,3,9,4,0,0,0,44,38,0
22,3,12,4,0,0,0,40,38,0
23,8,9,4,14,0,0,40,38,0
60,5,9,4,4,0,0,42,38,0
45,1,9,6,10,0,0,40,38,1
63,3,11,0,7,0,0,20,38,0
41,3,9,4,2,0,0,35,38,0
47,3,9,0,0,0,0,40,38,0
44,3,9,0,2,0,0,40,38,0
51,3,10,6,9,3325,0,40,38,0
46,3,13,4,11,0,1504,40,38,0
41,3,11,2,6,0,0,40,38,0
50,5,9,2,2,0,0,30,38,0
47,3,9,2,0,0,0,50,38,1
35,3,9,4,3,0,0,45,38,0
56,3,9,2,3,0,0,55,38,1
45,3,14,0,9,0,0,45,38,0
48,0,13,0,3,0,0,58,38,1
40,3,10,2,6,2580,0,40,38,0
39,4,13,2,3,15024,0,50,38,1
20,3,10,4,7,0,0,40,38,0
50,3,16,2,9,0,1902,65,38,1
38,6,9,2,9,0,0,40,38,1
23,1,13,4,9,0,0,60,38,0
31,3,9,4,7,0,0,16,38,0
58,3,13,2,0,0,0,40,38,0
66,3,9,5,6,0,0,40,38,0
39,4,9,2,3,0,0,40,38,1
54,5,9,2,2,15024,0,52,38,1
26,3,10,2,11,0,0,50,10,0
51,3,9,0,6,0,0,40,38,0
34,3,11,4,13,0,0,40,38,0
50,3,9,2,6,3103,0,40,38,1
42,3,10,2,9,0,0,44,38,1
38,3,14,2,9,0,0,25,38,0
48,3,4,2,5,0,0,40,38,0
33,3,11,2,12,0,0,40,38,1
51,3,9,6,7,0,0,32,38,0
22,3,9,0,2,0,0,40,38,0
19,8,9,4,14,0,0,30,38,0
41,3,10,4,2,0,0,50,23,0
48,1,14,2,9,0,0,35,38,1
42,3,9,5,11,0,0,30,38,0
34,3,10,2,7,0,0,40,38,0
23,3,9,4,6,0,0,40,38,0
56,3,9,2,7,0,0,50,40,0
30,3,13,4,9,0,0,45,41,0
45,3,9,2,3,0,0,55,38,1
48,3,6,2,0,0,0,40,38,0
48,4,14,3,11,0,0,50,18,0
31,3,11,4,0,0,0,40,38,0
20,6,12,4,7,0,1719,20,38,0
27,3,10,4,11,0,0,40,38,0
32,3,9,4,7,0,0,40,38,0
76,8,4,6,14,0,0,2,38,0
19,8,9,4,14,0,2001,40,38,0
66,4,5,2,3,1409,0,1,41,0
37,3,9,4,7,0,0,75,38,0
34,3,9,0,8,0,0,30,38,0
34,8,7,2,14,0,0,8,38,0
90,3,9,4,7,0,0,40,38,0
23,3,10,4,6,0,0,40,38,0
43,3,10,0,0,0,0,40,38,0
44,3,13,2,3,7688,0,60,38,1
24,3,10,4,12,0,0,37,38,0
28,3,15,0,9,0,0,55,38,0
64,8,12,4,14,0,0,20,38,0
23,3,10,2,7,0,0,40,38,0
20,3,10,4,11,0,0,50,38,0
36,3,13,2,9,0,1902,50,38,1
61,3,9,2,6,0,0,40,38,0
53,5,13,2,11,0,0,40,1,1
30,3,13,2,0,7298,0,40,38,1
52,5,10,2,11,0,0,55,38,1
38,3,10,0,2,0,0,40,19,0
32,3,13,2,11,0,0,40,38,0
30,5,8,2,13,0,0,75,38,0
41,3,11,0,2,0,0,40,38,0
49,1,14,2,9,0,1902,40,38,1
45,3,9,2,2,0,0,47,38,1
43,5,9,2,3,0,0,35,38,0
61,3,9,2,6,3471,0,40,38,0
54,3,9,2,7,0,0,32,25,0
34,3,12,5,7,0,0,40,38,0
49,3,10,2,11,0,0,80,38,1
38,3,10,4,7,0,0,40,38,0
35,3,15,2,9,0,1977,80,38,1
36,3,8,2,13,0,0,40,38,0
30,3,13,2,3,0,0,50,38,0
36,3,12,0,12,0,0,60,38,0
22,1,13,4,9,0,0,20,38,0
38,3,9,2,2,0,1902,40,38,1
37,3,9,2,2,0,0,50,38,1
48,6,16,2,9,0,1902,46,38,1
17,3,7,4,0,0,0,15,38,0
19,5,10,4,2,0,0,20,38,0
27,3,13,4,11,0,1590,40,38,0
22,3,13,4,11,0,0,50,35,0
49,3,9,2,2,0,0,40,38,0
43,6,11,2,9,0,0,40,38,1
43,3,13,5,9,0,0,40,38,0
19,1,9,0,3,0,0,35,38,0
58,5,9,2,4,0,0,60,38,0
41,1,10,2,10,0,0,40,38,1
31,3,10,2,0,0,0,40,38,0
30,3,11,2,13,0,0,40,38,0
32,3,9,2,10,0,0,40,38,0
29,3,13,4,3,0,0,35,38,0
42,3,10,2,3,7298,0,52,38,1
38,3,9,0,2,0,0,28,38,0
41,0,12,2,9,0,0,40,38,1
44,5,13,4,11,0,0,50,38,1
31,3,16,3,9,0,0,60,2,0
34,3,9,0,2,0,0,40,38,0
21,3,10,4,0,0,0,40,38,0
22,5,13,4,9,0,0,20,18,0
62,3,6,2,6,0,0,40,38,0
19,8,9,4,14,0,0,40,38,0
29,4,9,2,11,0,1977,25,38,1
43,3,10,0,9,0,0,40,38,0
68,8,4,2,14,0,0,8,38,0
45,4,13,2,6,0,0,60,38,1
39,4,5,2,3,0,1651,40,25,0
41,3,13,2,3,0,0,50,38,0
34,5,12,2,9,0,0,25,38,1
34,1,9,0,0,0,0,33,38,0
31,3,13,4,9,0,0,47,38,0
29,3,9,4,5,0,0,25,38,0
41,3,13,2,2,3103,0,40,38,1
41,3,11,2,13,0,0,55,38,0
35,4,14,2,11,0,0,45,25,1
33,3,13,2,11,0,0,45,38,1
37,6,13,4,0,0,0,38,38,0
69,3,9,2,11,0,0,40,38,0
34,3,9,0,5,0,0,40,38,0
60,4,11,2,6,0,2415,70,41,1
36,3,10,2,2,0,0,40,38,0
41,3,9,2,13,0,0,50,38,0
58,1,13,2,9,0,0,40,38,1
53,3,13,2,9,0,0,40,23,0
29,3,10,2,12,0,0,40,38,0
45,0,9,0,12,4865,0,40,38,0
34,6,10,2,3,0,0,38,38,0
36,3,13,2,12,0,0,40,38,0
48,3,10,0,7,0,0,35,38,0
20,3,11,4,0,0,0,40,38,0
35,3,9,2,13,0,0,50,38,1
63,0,9,6,5,0,0,40,38,0
41,5,10,0,7,0,0,45,38,0
28,3,13,2,9,0,0,45,38,0
30,3,10,4,6,0,0,40,38,0
34,8,9,0,14,0,0,40,38,0
31,3,9,4,7,0,0,40,25,0
37,3,11,4,0,0,0,38,38,0
42,8,10,0,14,0,0,40,38,0
31,3,10,2,3,0,0,50,22,1
46,5,14,2,3,0,0,45,38,1
35,0,9,2,0,0,0,60,38,1
27,3,9,2,2,0,0,53,38,0
41,3,2,2,2,0,0,35,25,0
19,3,10,4,7,0,0,20,38,0
20,3,10,4,11,0,0,45,38,0
59,0,9,6,11,0,0,40,10,0
40,3,13,4,7,0,0,37,38,0
56,5,10,2,11,0,0,60,38,0
33,3,14,2,9,15024,0,44,38,1
30,4,10,4,3,0,0,60,38,0
46,3,9,2,6,0,0,50,38,0
61,4,9,2,3,0,0,35,38,1
50,4,9,2,3,7298,0,40,38,1
25,3,9,4,7,0,0,30,38,0
40,3,10,0,0,0,0,39,38,0
24,8,10,4,14,0,0,40,41,0
51,3,9,2,2,0,0,54,38,0
43,6,9,2,10,0,0,40,38,0
34,3,10,2,4,0,0,54,25,0
46,3,9,2,3,0,0,45,38,1
28,6,14,2,9,0,0,50,38,1
26,3,13,4,13,0,0,40,41,0
20,3,9,4,5,0,0,28,38,0
44,3,11,2,2,3411,0,40,38,0
51,3,9,6,13,0,0,40,38,0
33,3,13,2,11,0,0,60,38,1
54,3,12,2,12,0,0,40,38,1
50,3,13,2,9,0,1977,40,38,1
33,3,9,0,0,0,0,40,38,0
65,3,13,2,0,10605,0,20,38,1
22,8,10,4,14,0,0,8,38,0
88,5,15,2,9,0,0,40,38,0
40,3,9,0,13,0,0,40,38,0
51,3,9,0,0,0,0,43,38,0
50,3,7,0,7,0,0,40,38,0
25,3,14,2,4,0,0,99,38,1
20,3,11,4,7,0,0,30,38,0
47,3,9,2,7,0,0,40,38,0
58,8,10,2,14,0,0,40,38,1
22,3,11,4,0,0,0,30,38,0
50,6,9,2,9,0,0,48,38,1
47,3,9,4,0,0,0,40,38,0
24,1,7,4,7,0,0,45,38,0
50,8,9,2,14,0,0,40,38,1
40,3,13,0,3,0,0,45,38,1
36,3,13,2,9,0,0,40,38,0
32,3,9,2,0,0,0,40,38,0
44,3,9,2,2,0,0,40,38,0
51,8,14,2,14,0,0,40,38,0
59,0,10,4,3,0,0,40,38,0
65,3,9,2,2,0,0,30,38,0
24,6,13,4,0,0,0,65,38,0
27,1,13,4,9,0,0,35,38,0
51,3,11,0,7,0,0,40,38,0
48,3,10,2,2,0,0,40,38,1
39,3,9,2,13,0,0,60,38,0
28,3,13,2,12,0,0,40,38,0
19,3,10,4,7,0,0,25,38,0
49,1,13,0,9,0,0,40,38,0
51,1,12,2,9,0,0,60,38,0
59,3,14,2,9,0,0,55,38,0
18,3,9,4,6,0,0,40,5,0
50,3,9,2,2,4386,0,40,41,0
45,0,9,2,0,0,0,80,38,1
30,1,13,2,9,0,0,50,38,1
37,3,13,0,2,0,0,35,38,0
44,3,13,4,7,0,0,40,38,1
33,3,10,2,2,0,0,40,38,0
61,4,14,2,11,0,0,40,38,1
61,1,9,2,10,0,0,40,38,0
38,3,13,2,11,0,0,42,38,1
22,8,10,4,14,0,0,30,38,0
36,3,9,2,6,0,0,45,38,0
44,4,10,2,11,5178,0,60,38,1
37,3,10,5,0,0,0,62,38,0
31,3,10,0,2,0,0,20,38,0
54,3,16,2,9,15024,0,45,38,1
20,3,10,4,7,0,0,16,38,0
63,8,13,6,14,0,0,40,38,1
48,5,10,2,2,7688,0,40,38,1
33,8,9,0,14,0,0,41,2,0
31,3,13,0,3,4650,0,45,38,0
38,3,15,2,9,0,0,40,38,1
45,5,9,2,2,0,0,40,38,1
48,3,9,2,2,0,0,40,38,0
53,3,10,2,2,0,0,40,38,0
55,3,9,6,0,0,0,40,38,0
38,3,14,2,13,0,0,72,41,1
29,3,9,4,0,0,0,40,38,0
36,3,13,2,9,0,0,60,38,1
42,5,10,2,4,0,0,60,38,0
50,3,9,0,0,0,0,40,8,0
75,5,15,2,9,0,0,35,38,0
46,3,13,2,9,0,1902,40,38,1
52,0,9,0,0,0,0,40,38,0
27,3,13,4,0,0,0,40,38,0
43,3,9,2,2,0,0,45,38,0
31,3,7,5,7,0,0,42,38,0
23,3,10,4,11,0,0,30,38,0
34,3,9,4,11,0,0,24,38,0
41,5,9,2,11,0,0,40,4,0
31,3,9,4,7,0,0,30,38,0
42,3,10,4,0,0,0,40,38,0
35,3,14,4,9,0,0,45,38,1
55,3,9,5,0,0,0,25,38,0
36,6,9,6,3,0,0,40,38,0
65,5,9,2,3,0,0,59,38,1
38,1,10,4,7,0,0,12,38,0
62,3,10,6,7,0,0,20,38,0
54,4,15,2,9,99999,0,60,38,1
49,3,9,0,0,0,0,40,38,0
34,3,9,2,0,0,0,40,38,0
32,3,9,4,5,0,0,40,38,0
51,4,14,2,3,15024,0,50,38,1
48,5,10,2,3,0,0,60,38,0
30,3,9,2,0,0,0,40,41,0
52,0,9,0,0,0,0,43,38,0
28,5,10,4,13,0,1762,40,38,0
29,3,9,2,2,0,0,40,38,0
38,3,13,4,0,0,0,50,38,0
57,3,9,2,11,0,0,50,38,1
43,0,13,2,9,0,0,40,38,1
37,6,10,5,0,0,0,40,38,0
30,3,9,2,2,0,0,40,38,0
53,3,9,2,13,0,0,48,38,1
69,8,11,6,14,0,0,1,38,0
73,3,9,6,7,0,0,37,38,0
22,4,10,4,2,0,0,35,38,0
31,3,9,4,11,0,0,45,38,0
38,3,13,2,9,0,1887,40,38,1
50,5,10,2,2,0,0,35,38,0
37,3,10,2,0,0,0,37,38,0
44,1,13,0,10,0,0,40,38,0
47,3,13,4,3,0,0,45,38,0
27,3,10,2,7,0,0,40,38,0
28,3,12,4,7,0,0,80,38,0
25,3,9,4,12,0,0,40,38,0
20,3,10,4,7,0,0,40,38,0
51,1,13,2,0,0,0,40,38,1
46,3,13,2,11,0,1977,40,38,1
67,3,13,2,10,6514,0,7,38,1
47,3,9,2,13,0,0,35,38,0
42,3,9,2,11,0,0,40,38,0
52,3,9,4,11,0,1876,50,38,0
42,0,12,0,9,0,0,40,29,1
65,8,9,2,14,0,0,40,38,1
21,3,10,4,4,0,0,10,38,0
50,3,9,2,0,5178,0,40,38,1
46,3,10,2,13,0,0,40,38,0
47,5,13,2,11,15024,0,50,38,1
57,3,6,2,7,0,0,40,38,0
37,3,13,4,3,0,0,45,38,0
50,3,9,2,2,0,0,40,38,0
58,8,8,2,14,0,0,40,38,0
63,5,2,6,7,0,0,30,7,0
39,3,9,2,13,0,0,65,38,0
46,3,14,2,9,0,0,35,38,0
36,3,9,2,5,0,0,40,38,0
26,3,3,2,2,0,1628,50,38,0
21,3,10,4,7,0,0,57,38,0
41,3,12,2,12,0,0,40,38,0
44,1,10,4,7,0,0,40,38,0
22,3,9,2,2,0,0,40,38,0
29,0,10,4,1,0,0,60,38,0
29,3,9,4,7,0,0,40,23,0
58,4,10,2,13,0,0,40,38,1
36,5,15,2,9,0,0,50,38,0
30,3,11,2,3,0,0,48,38,0
37,3,13,2,6,0,0,43,38,1
29,3,11,4,6,0,0,40,38,0
26,3,3,4,0,0,0,40,25,0
43,3,9,2,11,0,0,45,38,0
49,3,9,2,2,0,0,40,38,1
45,0,13,2,3,0,0,40,38,0
28,3,13,4,9,0,0,40,38,0
20,8,10,4,14,0,0,25,38,0
51,3,9,0,0,0,0,40,38,0
32,3,10,2,5,0,0,50,1,1
24,3,9,4,6,0,0,40,38,0
35,3,16,2,9,7298,0,40,38,1
35,8,12,4,14,0,0,55,38,0
41,6,13,2,9,0,0,40,38,1
48,3,13,2,2,0,0,45,38,1
61,1,9,6,0,1471,0,35,38,0
20,3,10,4,0,0,0,30,38,0
27,3,9,4,11,0,0,50,38,1
55,3,10,2,13,0,0,24,38,1
39,3,9,2,0,0,0,40,38,1
17,8,6,4,14,0,0,20,38,0
47,3,9,2,5,0,0,40,41,0
52,3,9,6,7,0,0,40,18,1
24,3,9,4,11,0,0,20,38,0
29,3,7,4,7,0,0,40,38,0
25,3,9,4,6,0,0,40,38,0
20,3,10,4,6,0,0,40,38,0
23,3,9,4,6,0,0,35,38,0
57,3,15,2,9,0,0,60,38,0
51,3,11,2,9,0,0,40,38,1
33,3,10,4,9,3674,0,16,38,0
39,3,13,4,9,0,0,40,38,0
40,3,9,2,3,0,0,40,38,1
71,3,13,0,12,2329,0,16,38,0
38,6,10,2,3,0,0,40,38,0
28,6,15,4,9,0,0,40,38,0
57,3,14,3,9,0,0,40,38,0
47,3,10,0,0,0,0,40,38,0
59,6,9,4,0,0,0,40,38,0
26,3,9,4,11,0,0,40,38,0
35,3,13,4,0,0,0,40,38,0
61,4,13,2,3,0,0,50,10,1
17,8,7,4,14,0,0,30,38,0
36,3,13,2,3,0,0,60,41,1
62,8,4,2,14,3411,0,50,38,0
34,3,10,4,9,0,0,50,38,1
32,4,13,2,2,7688,0,50,38,1
42,3,9,5,11,0,0,40,38,0
39,3,10,2,2,0,0,40,38,0
58,3,3,0,6,0,0,40,38,0
61,5,9,2,4,0,1848,60,38,1
40,3,6,4,2,0,0,55,38,0
31,3,13,4,12,0,0,37,38,0
36,3,9,4,11,0,0,50,38,0
23,3,10,4,6,0,0,40,38,0
33,3,9,4,2,0,0,41,38,0
52,3,9,2,2,0,0,40,38,1
22,3,9,4,7,0,0,24,38,0
51,3,10,0,11,0,0,40,21,0
31,0,11,4,3,0,0,40,38,0
49,4,9,0,3,0,0,40,38,0
49,3,9,2,6,0,0,40,38,0
53,0,10,6,0,0,0,40,38,0
52,3,9,2,3,99999,0,40,23,1
20,3,6,4,5,0,0,40,38,0
26,3,12,4,7,0,0,40,38,0
61,8,9,2,14,0,0,6,38,0
43,3,14,4,7,0,0,30,30,0
46,4,13,2,11,0,0,52,38,0
43,1,11,4,0,0,0,35,38,0
41,3,9,0,11,0,0,40,38,0
44,5,9,2,13,0,0,55,38,0
54,3,9,2,4,0,0,40,38,0
65,3,14,2,11,20051,0,40,38,1
32,3,13,0,3,0,0,40,1,0
25,3,10,5,0,0,0,40,38,0
23,3,13,4,11,0,0,50,38,0
25,1,13,4,9,0,0,45,38,0
19,3,10,4,5,0,0,50,38,0
